linha,coluna,rotulo_coluna,tipo_linha,codigo_cnae,descricao,status_atualizacao,valor_origem,valor_gerado,diferenca,variacao_pct,resultado,motivo
57,D,D — EMPREGOS / Estoque 2022,grupo,477,"Comércio varejista de produtos farmacêuticos, perfumaria e cosméticos e artigos médicos, ópticos e ortopédicos",atualizado,799131,799131,0.0,0.0,identico,
57,E,E — Estoque 2023,grupo,477,"Comércio varejista de produtos farmacêuticos, perfumaria e cosméticos e artigos médicos, ópticos e ortopédicos",atualizado,814755,802067,-12688.0,-1.5573,divergente,
57,F,F — Estoque 2024,grupo,477,"Comércio varejista de produtos farmacêuticos, perfumaria e cosméticos e artigos médicos, ópticos e ortopédicos",atualizado,845948,829558,-16390.0,-1.9375,divergente,
57,G,G — Estoque 2025,grupo,477,"Comércio varejista de produtos farmacêuticos, perfumaria e cosméticos e artigos médicos, ópticos e ortopédicos",formula_preservada,878641,862219,-16422.0,-1.869,divergente,estoque projetado = coluna F + coluna J
57,H,H — Saldo / 2023 (jan-dez),grupo,477,"Comércio varejista de produtos farmacêuticos, perfumaria e cosméticos e artigos médicos, ópticos e ortopédicos",atualizado,25306,25313,7.0,0.0277,divergente,
57,I,I — 2024 (jan-dez),grupo,477,"Comércio varejista de produtos farmacêuticos, perfumaria e cosméticos e artigos médicos, ópticos e ortopédicos",atualizado,36536,36558,22.0,0.0602,divergente,
57,J,J — 2025 (jan-dez),grupo,477,"Comércio varejista de produtos farmacêuticos, perfumaria e cosméticos e artigos médicos, ópticos e ortopédicos",atualizado,32693,32661,-32.0,-0.0979,divergente,
57,K,K — Quantidade de estabelecimentos por porte(RAIS) (Metodologia Sebrae) 2022 / Microempresa,grupo,477,"Comércio varejista de produtos farmacêuticos, perfumaria e cosméticos e artigos médicos, ópticos e ortopédicos",indisponivel,,,,,nao_atualizado,Não há na biblioteca nem na API endpoint de estabelecimentos por porte da RAIS/metodologia Sebrae com recorte anual e 4 portes (ano 2022)
57,L,L — Empresa de pequeno porte,grupo,477,"Comércio varejista de produtos farmacêuticos, perfumaria e cosméticos e artigos médicos, ópticos e ortopédicos",indisponivel,,,,,nao_atualizado,Não há na biblioteca nem na API endpoint de estabelecimentos por porte da RAIS/metodologia Sebrae com recorte anual e 4 portes (ano 2022)
57,M,M — Empresa de médio porte,grupo,477,"Comércio varejista de produtos farmacêuticos, perfumaria e cosméticos e artigos médicos, ópticos e ortopédicos",indisponivel,,,,,nao_atualizado,Não há na biblioteca nem na API endpoint de estabelecimentos por porte da RAIS/metodologia Sebrae com recorte anual e 4 portes (ano 2022)
57,N,N — Grande empresa,grupo,477,"Comércio varejista de produtos farmacêuticos, perfumaria e cosméticos e artigos médicos, ópticos e ortopédicos",indisponivel,,,,,nao_atualizado,Não há na biblioteca nem na API endpoint de estabelecimentos por porte da RAIS/metodologia Sebrae com recorte anual e 4 portes (ano 2022)
57,O,O — Quantidade de estabelecimentos por porte(RAIS completa) (Metodologia Sebrae) 2023 / Microempresa,grupo,477,"Comércio varejista de produtos farmacêuticos, perfumaria e cosméticos e artigos médicos, ópticos e ortopédicos",indisponivel,217750,217750,0.0,0.0,nao_atualizado,Não há na biblioteca nem na API endpoint de estabelecimentos por porte da RAIS/metodologia Sebrae com recorte anual e 4 portes (ano 2023)
57,P,P — Empresa de pequeno porte,grupo,477,"Comércio varejista de produtos farmacêuticos, perfumaria e cosméticos e artigos médicos, ópticos e ortopédicos",indisponivel,23181,23181,0.0,0.0,nao_atualizado,Não há na biblioteca nem na API endpoint de estabelecimentos por porte da RAIS/metodologia Sebrae com recorte anual e 4 portes (ano 2023)
57,Q,Q — Empresa de médio porte,grupo,477,"Comércio varejista de produtos farmacêuticos, perfumaria e cosméticos e artigos médicos, ópticos e ortopédicos",indisponivel,349,349,0.0,0.0,nao_atualizado,Não há na biblioteca nem na API endpoint de estabelecimentos por porte da RAIS/metodologia Sebrae com recorte anual e 4 portes (ano 2023)
57,R,R — Grande empresa,grupo,477,"Comércio varejista de produtos farmacêuticos, perfumaria e cosméticos e artigos médicos, ópticos e ortopédicos",indisponivel,120,120,0.0,0.0,nao_atualizado,Não há na biblioteca nem na API endpoint de estabelecimentos por porte da RAIS/metodologia Sebrae com recorte anual e 4 portes (ano 2023)
57,S,S — Quantidade de estabelecimentos por porte(RAIS) (Metodologia Sebrae) 2024 / Microempresa,grupo,477,"Comércio varejista de produtos farmacêuticos, perfumaria e cosméticos e artigos médicos, ópticos e ortopédicos",indisponivel,231327,231327,0.0,0.0,nao_atualizado,Não há na biblioteca nem na API endpoint de estabelecimentos por porte da RAIS/metodologia Sebrae com recorte anual e 4 portes (ano 2024)
57,T,T — Empresa de pequeno porte,grupo,477,"Comércio varejista de produtos farmacêuticos, perfumaria e cosméticos e artigos médicos, ópticos e ortopédicos",indisponivel,24152,24152,0.0,0.0,nao_atualizado,Não há na biblioteca nem na API endpoint de estabelecimentos por porte da RAIS/metodologia Sebrae com recorte anual e 4 portes (ano 2024)
57,U,U — Empresa de médio porte,grupo,477,"Comércio varejista de produtos farmacêuticos, perfumaria e cosméticos e artigos médicos, ópticos e ortopédicos",indisponivel,389,389,0.0,0.0,nao_atualizado,Não há na biblioteca nem na API endpoint de estabelecimentos por porte da RAIS/metodologia Sebrae com recorte anual e 4 portes (ano 2024)
57,V,V — Grande empresa,grupo,477,"Comércio varejista de produtos farmacêuticos, perfumaria e cosméticos e artigos médicos, ópticos e ortopédicos",indisponivel,131,131,0.0,0.0,nao_atualizado,Não há na biblioteca nem na API endpoint de estabelecimentos por porte da RAIS/metodologia Sebrae com recorte anual e 4 portes (ano 2024)
58,D,D — EMPREGOS / Estoque 2022,grupo,478,Comércio varejista de produtos novos não especificados anteriormente e de produtos usados,atualizado,1301220,1301220,0.0,0.0,identico,
58,E,E — Estoque 2023,grupo,478,Comércio varejista de produtos novos não especificados anteriormente e de produtos usados,atualizado,1297557,1268782,-28775.0,-2.2176,divergente,
58,F,F — Estoque 2024,grupo,478,Comércio varejista de produtos novos não especificados anteriormente e de produtos usados,atualizado,1306144,1269494,-36650.0,-2.806,divergente,
58,G,G — Estoque 2025,grupo,478,Comércio varejista de produtos novos não especificados anteriormente e de produtos usados,formula_preservada,1309919,1273265,-36654.0,-2.7982,divergente,estoque projetado = coluna F + coluna J
58,H,H — Saldo / 2023 (jan-dez),grupo,478,Comércio varejista de produtos novos não especificados anteriormente e de produtos usados,atualizado,12329,12331,2.0,0.0162,divergente,
58,I,I — 2024 (jan-dez),grupo,478,Comércio varejista de produtos novos não especificados anteriormente e de produtos usados,atualizado,18945,18965,20.0,0.1056,divergente,
58,J,J — 2025 (jan-dez),grupo,478,Comércio varejista de produtos novos não especificados anteriormente e de produtos usados,atualizado,3775,3771,-4.0,-0.106,divergente,
58,K,K — Quantidade de estabelecimentos por porte(RAIS) (Metodologia Sebrae) 2022 / Microempresa,grupo,478,Comércio varejista de produtos novos não especificados anteriormente e de produtos usados,indisponivel,,,,,nao_atualizado,Não há na biblioteca nem na API endpoint de estabelecimentos por porte da RAIS/metodologia Sebrae com recorte anual e 4 portes (ano 2022)
58,L,L — Empresa de pequeno porte,grupo,478,Comércio varejista de produtos novos não especificados anteriormente e de produtos usados,indisponivel,,,,,nao_atualizado,Não há na biblioteca nem na API endpoint de estabelecimentos por porte da RAIS/metodologia Sebrae com recorte anual e 4 portes (ano 2022)
58,M,M — Empresa de médio porte,grupo,478,Comércio varejista de produtos novos não especificados anteriormente e de produtos usados,indisponivel,,,,,nao_atualizado,Não há na biblioteca nem na API endpoint de estabelecimentos por porte da RAIS/metodologia Sebrae com recorte anual e 4 portes (ano 2022)
58,N,N — Grande empresa,grupo,478,Comércio varejista de produtos novos não especificados anteriormente e de produtos usados,indisponivel,,,,,nao_atualizado,Não há na biblioteca nem na API endpoint de estabelecimentos por porte da RAIS/metodologia Sebrae com recorte anual e 4 portes (ano 2022)
58,O,O — Quantidade de estabelecimentos por porte(RAIS completa) (Metodologia Sebrae) 2023 / Microempresa,grupo,478,Comércio varejista de produtos novos não especificados anteriormente e de produtos usados,indisponivel,579076,579076,0.0,0.0,nao_atualizado,Não há na biblioteca nem na API endpoint de estabelecimentos por porte da RAIS/metodologia Sebrae com recorte anual e 4 portes (ano 2023)
58,P,P — Empresa de pequeno porte,grupo,478,Comércio varejista de produtos novos não especificados anteriormente e de produtos usados,indisponivel,26026,26026,0.0,0.0,nao_atualizado,Não há na biblioteca nem na API endpoint de estabelecimentos por porte da RAIS/metodologia Sebrae com recorte anual e 4 portes (ano 2023)
58,Q,Q — Empresa de médio porte,grupo,478,Comércio varejista de produtos novos não especificados anteriormente e de produtos usados,indisponivel,850,850,0.0,0.0,nao_atualizado,Não há na biblioteca nem na API endpoint de estabelecimentos por porte da RAIS/metodologia Sebrae com recorte anual e 4 portes (ano 2023)
58,R,R — Grande empresa,grupo,478,Comércio varejista de produtos novos não especificados anteriormente e de produtos usados,indisponivel,198,198,0.0,0.0,nao_atualizado,Não há na biblioteca nem na API endpoint de estabelecimentos por porte da RAIS/metodologia Sebrae com recorte anual e 4 portes (ano 2023)
58,S,S — Quantidade de estabelecimentos por porte(RAIS) (Metodologia Sebrae) 2024 / Microempresa,grupo,478,Comércio varejista de produtos novos não especificados anteriormente e de produtos usados,indisponivel,618927,618927,0.0,0.0,nao_atualizado,Não há na biblioteca nem na API endpoint de estabelecimentos por porte da RAIS/metodologia Sebrae com recorte anual e 4 portes (ano 2024)
58,T,T — Empresa de pequeno porte,grupo,478,Comércio varejista de produtos novos não especificados anteriormente e de produtos usados,indisponivel,26311,26311,0.0,0.0,nao_atualizado,Não há na biblioteca nem na API endpoint de estabelecimentos por porte da RAIS/metodologia Sebrae com recorte anual e 4 portes (ano 2024)
58,U,U — Empresa de médio porte,grupo,478,Comércio varejista de produtos novos não especificados anteriormente e de produtos usados,indisponivel,865,865,0.0,0.0,nao_atualizado,Não há na biblioteca nem na API endpoint de estabelecimentos por porte da RAIS/metodologia Sebrae com recorte anual e 4 portes (ano 2024)
58,V,V — Grande empresa,grupo,478,Comércio varejista de produtos novos não especificados anteriormente e de produtos usados,indisponivel,196,196,0.0,0.0,nao_atualizado,Não há na biblioteca nem na API endpoint de estabelecimentos por porte da RAIS/metodologia Sebrae com recorte anual e 4 portes (ano 2024)
59,D,D — EMPREGOS / Estoque 2022,classe,46141,"Representantes comerciais e agentes do comércio de máquinas, equipamentos, embarcações e aeronaves",indisponivel,4062,4062,0.0,0.0,nao_atualizado,API expõe estoque apenas nos níveis divisão (2 díg.) e grupo (3 díg.); não há endpoint de estoque no nível classe (5 díg.)
59,E,E — Estoque 2023,classe,46141,"Representantes comerciais e agentes do comércio de máquinas, equipamentos, embarcações e aeronaves",indisponivel,4028,4028,0.0,0.0,nao_atualizado,API expõe estoque apenas nos níveis divisão (2 díg.) e grupo (3 díg.); não há endpoint de estoque no nível classe (5 díg.)
59,F,F — Estoque 2024,classe,46141,"Representantes comerciais e agentes do comércio de máquinas, equipamentos, embarcações e aeronaves",indisponivel,4001,4001,0.0,0.0,nao_atualizado,API expõe estoque apenas nos níveis divisão (2 díg.) e grupo (3 díg.); não há endpoint de estoque no nível classe (5 díg.)
59,G,G — Estoque 2025,classe,46141,"Representantes comerciais e agentes do comércio de máquinas, equipamentos, embarcações e aeronaves",formula_preservada,4073,4075,2.0,0.0491,divergente,estoque projetado = coluna F + coluna J
59,H,H — Saldo / 2023 (jan-dez),classe,46141,"Representantes comerciais e agentes do comércio de máquinas, equipamentos, embarcações e aeronaves",atualizado,279,279,0.0,0.0,identico,
59,I,I — 2024 (jan-dez),classe,46141,"Representantes comerciais e agentes do comércio de máquinas, equipamentos, embarcações e aeronaves",atualizado,347,347,0.0,0.0,identico,
59,J,J — 2025 (jan-dez),classe,46141,"Representantes comerciais e agentes do comércio de máquinas, equipamentos, embarcações e aeronaves",atualizado,72,74,2.0,2.7778,divergente,
59,K,K — Quantidade de estabelecimentos por porte(RAIS) (Metodologia Sebrae) 2022 / Microempresa,classe,46141,"Representantes comerciais e agentes do comércio de máquinas, equipamentos, embarcações e aeronaves",indisponivel,,,,,nao_atualizado,Não há na biblioteca nem na API endpoint de estabelecimentos por porte da RAIS/metodologia Sebrae com recorte anual e 4 portes (ano 2022)
59,L,L — Empresa de pequeno porte,classe,46141,"Representantes comerciais e agentes do comércio de máquinas, equipamentos, embarcações e aeronaves",indisponivel,,,,,nao_atualizado,Não há na biblioteca nem na API endpoint de estabelecimentos por porte da RAIS/metodologia Sebrae com recorte anual e 4 portes (ano 2022)
59,M,M — Empresa de médio porte,classe,46141,"Representantes comerciais e agentes do comércio de máquinas, equipamentos, embarcações e aeronaves",indisponivel,,,,,nao_atualizado,Não há na biblioteca nem na API endpoint de estabelecimentos por porte da RAIS/metodologia Sebrae com recorte anual e 4 portes (ano 2022)
59,N,N — Grande empresa,classe,46141,"Representantes comerciais e agentes do comércio de máquinas, equipamentos, embarcações e aeronaves",indisponivel,,,,,nao_atualizado,Não há na biblioteca nem na API endpoint de estabelecimentos por porte da RAIS/metodologia Sebrae com recorte anual e 4 portes (ano 2022)
59,O,O — Quantidade de estabelecimentos por porte(RAIS completa) (Metodologia Sebrae) 2023 / Microempresa,classe,46141,"Representantes comerciais e agentes do comércio de máquinas, equipamentos, embarcações e aeronaves",indisponivel,5808,5808,0.0,0.0,nao_atualizado,Não há na biblioteca nem na API endpoint de estabelecimentos por porte da RAIS/metodologia Sebrae com recorte anual e 4 portes (ano 2023)
59,P,P — Empresa de pequeno porte,classe,46141,"Representantes comerciais e agentes do comércio de máquinas, equipamentos, embarcações e aeronaves",indisponivel,81,81,0.0,0.0,nao_atualizado,Não há na biblioteca nem na API endpoint de estabelecimentos por porte da RAIS/metodologia Sebrae com recorte anual e 4 portes (ano 2023)
